recency,frequency,monetary
3.6109179126442243,0.6931471805599453,5.923453336491439
4.330733340286331,1.0986122886681098,6.9091443138264115
3.871201010907891,1.0986122886681098,7.058328137461511
5.293304824724492,1.3862943611198906,5.952151829722441
5.117993812416755,0.6931471805599453,4.566429357671661
6.3578422665081,1.9459101490553132,7.363076649441731
4.382026634673881,0.6931471805599453,6.872987835288763
5.883322388488279,0.6931471805599453,5.1298987149230735
3.6888794541139363,1.0986122886681098,6.084089306213804
2.1972245773362196,2.5649493574615367,8.435928904585275
6.1092475827643655,0.6931471805599453,6.1516682986483175
6.52649485957079,0.6931471805599453,4.869302117979612
3.9318256327243257,1.0986122886681098,6.397862553264747
2.833213344056216,2.1972245773362196,9.837194960582092
2.1972245773362196,0.6931471805599453,5.601971208509516
5.7430031878094825,1.0986122886681098,6.33276439774036
1.791759469228055,1.3862943611198906,7.666226609492505
5.717027701406222,0.6931471805599453,5.480013727948073
2.1972245773362196,2.302585092994046,8.510756520424078
6.016157159698354,0.6931471805599453,5.522420457356946
5.568344503761097,0.6931471805599453,6.12665081966305
5.66988092298052,0.6931471805599453,4.989888220951467
4.465908118654584,0.6931471805599453,5.865476063654188
3.1780538303479458,2.772588722239781,9.525943498524859
6.470799503782602,0.6931471805599453,4.2626798770413155
1.0986122886681098,3.4965075614664802,8.324988557507531
6.52649485957079,0.6931471805599453,4.3633533694082605
3.713572066704308,1.0986122886681098,6.255001200981438
2.302585092994046,1.0986122886681098,6.928949094989139
5.429345628954441,1.791759469228055,6.577040436712936
5.75890177387728,0.6931471805599453,5.391124416134243
6.126869184114185,1.0986122886681098,6.435861865217934
3.6109179126442243,2.1972245773362196,7.670297916647234
3.58351893845611,2.1972245773362196,7.389007900405763
3.091042453358316,1.6094379124341003,8.443212903418239
4.3694478524670215,0.6931471805599453,6.0899968031722285
5.5134287461649825,1.0986122886681098,6.960252847939891
3.713572066704308,0.6931471805599453,5.291846475417725
5.480638923341991,1.6094379124341003,7.59155894453893
1.3862943611198906,3.332204510175204,9.578341729235134
1.6094379124341003,2.302585092994046,7.757542894498013
5.459585514144159,1.0986122886681098,7.621244157199997
2.8903717578961645,1.6094379124341003,7.632241230097758
2.1972245773362196,0.6931471805599453,4.976733742420574
3.6888794541139363,1.6094379124341003,6.866704091532522
3.4011973816621555,2.1972245773362196,8.454606896777193
5.356586274672012,1.0986122886681098,9.196774773912752
5.762051382780177,1.3862943611198906,7.200387578815958
4.532599493153256,1.791759469228055,7.856962277297855
4.700480365792417,1.3862943611198906,6.038109554931026
3.6635616461296463,2.772588722239781,8.535251160425936
6.226536669287466,0.6931471805599453,5.703849139100744
3.9512437185814275,1.0986122886681098,6.428541364981557
2.995732273553991,1.6094379124341003,8.245966975595675
2.3978952727983707,2.4849066497880004,8.419600207997298
3.4011973816621555,2.6390573296152584,7.739672605902305
3.4011973816621555,3.091042453358316,8.526137075377541
5.25227342804663,1.9459101490553132,6.525410816864686
4.0943445622221,0.6931471805599453,5.037731519757957
3.1354942159291497,0.6931471805599453,6.606920419952056
4.382026634673881,1.0986122886681098,5.541969178493598
5.932245187448011,1.6094379124341003,7.117975685005857
6.52649485957079,0.6931471805599453,3.8592760233695302
4.110873864173311,0.6931471805599453,7.3655028587473295
6.0063531596017325,0.6931471805599453,6.03258249782888
4.3694478524670215,2.302585092994046,8.14231354282266
3.1780538303479458,1.791759469228055,7.6499497335130995
3.970291913552122,0.6931471805599453,7.085332264745334
4.31748811353631,0.6931471805599453,6.558254538791405
4.060443010546419,2.3978952727983707,8.827375719339203
5.631211781821365,0.6931471805599453,5.757639147446912
1.0986122886681098,2.1972245773362196,8.655559377568013
4.564348191467836,1.3862943611198906,7.031829594084064
3.4011973816621555,0.6931471805599453,5.869240414362608
3.1354942159291497,0.6931471805599453,5.183523608545955
2.833213344056216,2.3978952727983707,8.238108720109691
2.772588722239781,1.3862943611198906,7.20073081629489
1.0986122886681098,3.58351893845611,10.117663414047277
5.4510384535657,0.6931471805599453,5.199049364889368
5.6240175061873385,2.0794415416798357,8.229201737777698
4.672828834461906,1.0986122886681098,6.464790775403018
5.3612921657094255,1.6094379124341003,8.549830744582277
3.1780538303479458,2.302585092994046,8.798074188898816
2.4849066497880004,2.0794415416798357,8.407273409191232
1.6094379124341003,1.3862943611198906,6.668812575758953
5.958424693029782,1.0986122886681098,7.3519409752019005
2.3978952727983707,1.0986122886681098,7.1482513998271635
4.060443010546419,1.9459101490553132,8.155525805954461
6.257667587882639,1.0986122886681098,6.691934848047708
4.0943445622221,2.0794415416798357,8.644558613454844
6.285998094508865,1.0986122886681098,6.19644412779452
4.51085950651685,1.6094379124341003,7.983238814926674
6.588926477533519,0.6931471805599453,4.955827057601261
4.219507705176107,2.5649493574615367,9.02217899658623
3.5263605246161616,1.0986122886681098,6.827076535747527
5.480638923341991,1.3862943611198906,7.180351632015873
3.2188758248682006,1.3862943611198906,7.06951692181073
4.7535901911063645,0.6931471805599453,5.230573714461517
3.258096538021482,1.3862943611198906,6.9219145615400475
4.859812404361672,2.5649493574615367,9.024711752874731
4.875197323201151,1.6094379124341003,7.559814804737258
3.5553480614894135,2.1972245773362196,8.171966748299813
1.791759469228055,1.0986122886681098,7.206355036031724
3.1354942159291497,3.6109179126442243,9.793971191079148
5.049856007249537,1.6094379124341003,7.014814351275545
4.68213122712422,2.1972245773362196,7.738771306795058
1.3862943611198906,0.6931471805599453,5.753968489569372
5.817111159963204,1.6094379124341003,5.9368763568235785
5.805134968916488,1.0986122886681098,6.925624666224383
5.0106352940962555,1.3862943611198906,8.333710160372133
2.4849066497880004,1.791759469228055,6.401884028681278
6.052089168924417,0.6931471805599453,5.569679490132721
2.8903717578961645,2.1972245773362196,8.765432005953489
2.4849066497880004,1.6094379124341003,7.4049970586737315
2.995732273553991,0.6931471805599453,6.532407069777784
3.4339872044851463,0.6931471805599453,4.529152699564175
2.4849066497880004,0.6931471805599453,5.50573795739701
6.07993319509559,0.6931471805599453,5.093750200806762
0.6931471805599453,3.044522437723423,8.852095625112755
6.439350371100098,1.0986122886681098,5.4823042026610525
2.1972245773362196,2.4849066497880004,8.711285203809107
5.786897381366708,1.3862943611198906,5.751301990624177
5.978885764901122,0.6931471805599453,7.130434722615036
4.07753744390572,0.6931471805599453,6.431540399799522
2.5649493574615367,2.3978952727983707,9.339966775043798
5.0238805208462765,1.3862943611198906,7.917547282845659
2.3978952727983707,2.0794415416798357,8.232517262650086
6.408528791059498,0.6931471805599453,7.872257340866884
5.802118375377063,1.0986122886681098,6.082333059112373
1.791759469228055,1.3862943611198906,7.115598373006169
3.6888794541139363,1.6094379124341003,7.586600674831223
6.318968113746434,1.0986122886681098,6.865108704260664
3.258096538021482,2.4849066497880004,7.952998435992042
6.320768294250582,1.0986122886681098,5.981666704627871
3.7612001156935624,3.091042453358316,10.29929107749948
4.0943445622221,1.6094379124341003,7.015730373647435
0.6931471805599453,1.6094379124341003,6.781976613299544
2.772588722239781,3.828641396489095,10.29929107749948
1.6094379124341003,3.8501476017100584,10.086913083060109
1.6094379124341003,3.091042453358316,9.449182454017226
2.1972245773362196,2.0794415416798357,7.733959364615189
3.367295829986474,1.9459101490553132,7.960002460651312
5.921578419643816,0.6931471805599453,5.188948829492672
6.1779441140506,1.0986122886681098,7.668519051056749
4.74493212836325,0.6931471805599453,8.491836408313453
3.295836866004329,1.0986122886681098,7.1297862115656185
5.332718793265369,0.6931471805599453,5.966172379820607
3.367295829986474,2.0794415416798357,7.065954893655682
6.45833828334479,0.6931471805599453,4.718052343044764
4.852030263919617,2.0794415416798357,7.4407454444095835
4.2626798770413155,1.3862943611198906,7.519882190878127
2.0794415416798357,2.0794415416798357,7.2500107603590775
6.077642243349034,1.0986122886681098,6.748654031960281
3.4011973816621555,1.3862943611198906,6.865463454791294
6.3818160174060985,0.6931471805599453,5.831149070576642
6.037870919922137,0.6931471805599453,6.460076583537422
2.1972245773362196,1.6094379124341003,8.505320994961897
4.394449154672439,1.9459101490553132,7.802785601512003
3.044522437723423,0.6931471805599453,5.393627546352362
4.276666119016055,1.6094379124341003,6.915257070052459
2.0794415416798357,2.1972245773362196,7.758692224146705
2.772588722239781,2.70805020110221,9.372722792156985
5.680172609017068,0.6931471805599453,6.404269320519532
3.4339872044851463,2.9444389791664403,8.5783071052745
2.772588722239781,3.5553480614894135,10.29929107749948
4.584967478670572,1.3862943611198906,7.047534612510416
6.418364935936212,1.0986122886681098,7.200462205681664
3.4011973816621555,3.091042453358316,8.881094363166692
0.6931471805599453,0.6931471805599453,6.744706797531768
2.302585092994046,2.5649493574615367,9.553554828664682
4.672828834461906,0.6931471805599453,5.841687621789754
1.6094379124341003,1.0986122886681098,6.960812516706486
5.0238805208462765,1.3862943611198906,7.17771371154501
4.276666119016055,0.6931471805599453,5.477509030333064
1.791759469228055,1.0986122886681098,6.47072210140631
1.3862943611198906,3.4339872044851463,9.019382025256323
3.4965075614664802,2.1972245773362196,8.297563459401823
4.454347296253507,1.6094379124341003,6.906384339674138
1.6094379124341003,1.791759469228055,6.587646428909591
1.791759469228055,2.0794415416798357,7.748684330061293
5.918893854273146,1.6094379124341003,7.899361253965079
3.367295829986474,2.4849066497880004,8.297942054817371
2.4849066497880004,2.3978952727983707,8.644799817221259
4.276666119016055,1.791759469228055,6.97650678801018
4.74493212836325,0.6931471805599453,6.118119224230488
6.259581464064923,0.6931471805599453,6.721726860256856
3.2188758248682006,2.8903717578961645,10.157226650040503
5.198497031265826,0.6931471805599453,5.469156586232957
5.459585514144159,1.6094379124341003,7.793945501918165
5.869296913133774,1.3862943611198906,6.462483285955585
5.755742213586912,1.0986122886681098,6.660024422032584
5.811140992976701,0.6931471805599453,5.459585514144159
6.214608098422191,1.0986122886681098,8.219191386557602
5.921578419643816,0.6931471805599453,5.7420411867732915
4.3694478524670215,1.6094379124341003,7.911225040458104
4.174387269895637,0.6931471805599453,6.060524083039477
6.272877006546167,1.0986122886681098,6.008985160825971
6.440946540632921,0.6931471805599453,7.092174633858238
4.90527477843843,1.0986122886681098,6.293659545728696
3.970291913552122,2.4849066497880004,10.139273254049405
6.1903154058531475,1.3862943611198906,6.8313169012337
6.295266001439646,0.6931471805599453,5.543418085214289
1.0986122886681098,3.295836866004329,9.133247642169483
0.6931471805599453,3.8501476017100584,10.29929107749948
1.6094379124341003,2.302585092994046,8.839038981175287
4.867534450455582,0.6931471805599453,5.623584199327089
6.100318952020064,0.6931471805599453,5.595714593686387
4.406719247264253,0.6931471805599453,8.38201014985595
3.1780538303479458,1.9459101490553132,9.972565287088774
5.4680601411351315,1.3862943611198906,8.010273263812737
5.641907070938114,2.4849066497880004,9.108491461188263
4.477336814478207,0.6931471805599453,4.72809553282539
2.833213344056216,2.6390573296152584,8.966439112421154
4.770684624465665,2.0794415416798357,9.200718227264051
3.970291913552122,2.1972245773362196,8.521531766174993
6.124683390894205,0.6931471805599453,5.8544986920348245
6.129050210060545,1.0986122886681098,6.664345242806459
2.1972245773362196,1.0986122886681098,7.549356501658852
4.9344739331306915,1.0986122886681098,6.703384412991211
5.762051382780177,0.6931471805599453,7.435367220848186
6.159095388491933,1.9459101490553132,7.248205307972568
1.6094379124341003,2.302585092994046,9.217244483652921
5.932245187448011,0.6931471805599453,6.857324770182772
6.113682179832232,0.6931471805599453,5.133973242984735
5.480638923341991,0.6931471805599453,7.042810509975002
5.356586274672012,1.0986122886681098,8.085625351967414
6.18826412308259,0.6931471805599453,5.646506406836471
4.110873864173311,0.6931471805599453,6.795112758210396
6.336825731146441,0.6931471805599453,4.830311739964974
6.285998094508865,0.6931471805599453,4.602165676967792
2.8903717578961645,2.0794415416798357,7.430778212203509
6.505784060128229,0.6931471805599453,4.034240638152395
6.129050210060545,0.6931471805599453,6.254693821961477
3.044522437723423,2.302585092994046,7.482501733154052
3.6635616461296463,2.70805020110221,8.81332992230519
6.396929655216146,0.6931471805599453,5.824228627732068
4.174387269895637,1.0986122886681098,6.718699095412067
1.791759469228055,2.4849066497880004,8.437985468379317
1.0986122886681098,1.9459101490553132,7.708370253328926
2.302585092994046,1.3862943611198906,7.475424266965155
5.8998973535824915,1.3862943611198906,7.004337376828381
6.415096959171596,0.6931471805599453,6.592359367962841
2.3978952727983707,1.6094379124341003,6.760623244074023
6.139884552226255,1.6094379124341003,6.100094711633431
4.189654742026425,1.3862943611198906,5.614404663504985
5.262690188904886,1.0986122886681098,6.38494141590408
5.926926025970411,1.9459101490553132,6.96329404857284
5.552959584921617,1.0986122886681098,6.719025231607016
5.817111159963204,1.3862943611198906,6.925919309609807
3.9889840465642745,1.0986122886681098,6.758570581561217
2.995732273553991,0.6931471805599453,6.067221159507229
6.444131256700441,0.6931471805599453,5.945420608606575
5.905361848054571,1.0986122886681098,6.69345996629198
2.3978952727983707,1.6094379124341003,9.049223987863401
6.272877006546167,0.6931471805599453,5.395217191287996
6.154858094016418,1.3862943611198906,6.3720391063710204
6.218600119691729,0.6931471805599453,6.978045974597571
5.236441962829949,2.0794415416798357,7.7904561347426675
5.976350909297934,0.6931471805599453,6.997422293310083
6.1463292576688975,1.0986122886681098,5.788031707101101
5.948034989180646,1.6094379124341003,7.269581930060472
6.077642243349034,1.6094379124341003,7.9655316841446515
5.950642552587727,0.6931471805599453,5.803175218534236
3.6375861597263857,1.791759469228055,6.810252697620898
5.187385805840755,1.3862943611198906,7.471328938486188
6.284134161070802,1.0986122886681098,6.284115504180345
5.568344503761097,1.791759469228055,6.942060082674128
3.828641396489095,0.6931471805599453,5.440858053330147
6.220590170099739,1.3862943611198906,7.4317734965341105
4.634728988229636,0.6931471805599453,4.843556966714995
5.003946305945459,1.0986122886681098,6.970222907300612
4.574710978503383,1.0986122886681098,6.351234695954017
5.641907070938114,1.3862943611198906,6.539557053465902
5.572154032177765,0.6931471805599453,7.341535698070348
6.129050210060545,0.6931471805599453,6.294380000200352
1.3862943611198906,2.4849066497880004,7.897489762464381
5.3706380281276624,1.0986122886681098,5.401776074916267
4.276666119016055,1.0986122886681098,6.856335660826602
4.330733340286331,2.9444389791664403,8.779941997322807
4.110873864173311,0.6931471805599453,5.986753467377863
6.257667587882639,1.0986122886681098,6.253117019850299
1.3862943611198906,2.5649493574615367,7.991845971131227
1.9459101490553132,1.3862943611198906,6.066456057398334
1.3862943611198906,1.9459101490553132,6.927273552128017
5.823045895483019,1.3862943611198906,5.956614269672236
3.6635616461296463,1.9459101490553132,8.826975250212882
5.572154032177765,1.3862943611198906,6.113925513056159
3.4965075614664802,1.0986122886681098,5.950720674536128
4.983606621708336,0.6931471805599453,6.0363901104609745
5.648974238161206,0.6931471805599453,5.7474165116762626
6.061456918928017,3.7376696182833684,8.699153016126363
4.0943445622221,2.772588722239781,8.788857156234725
5.159055299214529,1.0986122886681098,6.497769970142218
3.5553480614894135,2.3978952727983707,8.121985297760721
1.3862943611198906,3.295836866004329,9.217587051255036
4.976733742420574,2.0794415416798357,8.30473484938074
1.791759469228055,3.713572066704308,8.918006161759237
4.2626798770413155,1.6094379124341003,7.559554284946702
4.204692619390966,3.4339872044851463,8.792452418869408
3.4011973816621555,1.6094379124341003,6.476356788847468
5.5909869805108565,1.6094379124341003,5.8723712784711255
6.52649485957079,0.6931471805599453,3.8592760233695302
3.1354942159291497,1.0986122886681098,7.383989457978509
6.517671272912275,0.6931471805599453,5.342334251964811
3.4657359027997265,1.9459101490553132,8.020753590812948
6.102558594613569,0.6931471805599453,5.802118375377063
4.584967478670572,1.0986122886681098,5.641055644747896
5.69035945432406,0.6931471805599453,5.744764456377822
4.912654885736052,2.4849066497880004,8.270908947660384
4.382026634673881,2.0794415416798357,7.996980311574052
5.924255797414532,1.6094379124341003,6.479952533152257
2.1972245773362196,1.9459101490553132,7.683302386789297
5.356586274672012,1.9459101490553132,8.213110697596676
5.950642552587727,0.6931471805599453,4.999034936029934
6.131226489483141,0.6931471805599453,6.356281256738337
6.542471960506805,0.6931471805599453,4.011325206502009
6.431331081933479,0.6931471805599453,4.237723145067448
6.056784013228625,1.0986122886681098,6.893270884781163
3.970291913552122,1.9459101490553132,7.935068467432419
4.9344739331306915,1.0986122886681098,5.705680671939281
3.295836866004329,1.6094379124341003,8.109065541888423
5.648974238161206,1.3862943611198906,7.113427084384307
3.295836866004329,2.6390573296152584,8.965750994052968
5.231108616854587,2.1972245773362196,7.717822901048859
6.52649485957079,0.6931471805599453,5.825026181941565
5.929589143389895,1.3862943611198906,7.42532808920537
4.442651256490317,1.3862943611198906,6.613411063656805
5.793013608384144,2.5649493574615367,8.206171523966159
5.645446897643238,1.3862943611198906,7.614953282764742
5.955837369464831,1.0986122886681098,6.855851271831715
4.969813299576001,1.791759469228055,7.213760944321279
4.07753744390572,1.6094379124341003,8.314535857226844
1.6094379124341003,3.044522437723423,7.987232317608318
5.4680601411351315,1.0986122886681098,6.752258693830513
3.828641396489095,1.3862943611198906,6.353012598149689
5.948034989180646,1.0986122886681098,6.463232244470209
5.6240175061873385,0.6931471805599453,5.700443573390687
2.302585092994046,1.0986122886681098,7.288955016552379
3.258096538021482,1.6094379124341003,6.5574457470395595
4.48863636973214,0.6931471805599453,5.736733574795887
4.1588830833596715,1.3862943611198906,7.0700611857921905
4.23410650459726,1.0986122886681098,7.229403900997191
5.953243334287785,0.6931471805599453,5.4089638866351
5.3706380281276624,1.0986122886681098,5.87245576052578
5.945420608606575,1.6094379124341003,5.957028369786855
3.2188758248682006,1.0986122886681098,6.561058954039599
5.231108616854587,2.4849066497880004,6.735186013630861
5.986452005284438,0.6931471805599453,5.577387462151254
3.4657359027997265,0.6931471805599453,5.179252259389097
6.3561076606958915,0.6931471805599453,5.064807772984649
3.7612001156935624,1.0986122886681098,5.923720895021463
5.327876168789581,1.6094379124341003,6.244652219770568
6.142037405587356,1.0986122886681098,5.6944389596530485
6.028278520230698,0.6931471805599453,5.906451172781026
